2020
8.75 , 62, 1474
10 , 62, 342
12 , 62, 1886
4.5 , 62, 1481
6 , 62, 377
6.5 , 62, 14
37.75 , 62, 62
4.75 , 63, 1948
6.75 , 63, 373
4.5 , 63, 306
0.5 , 63, 418
4.75 , 63, 178
10 , 63, 844
9.75 , 63, 536
31 , 63, 63
2 , 64, 592
-8 , 64, 64
7 , 65, 554
9.25 , 65, 1179
6.25 , 65, 65
6 , 66, 780
6.75 , 66, 534
9.5 , 66, 1381
12 , 66, 1522
0.5 , 66, 161
24.75 , 66, 66
1 , 67, 1826
1.5 , 67, 329
8.25 , 67, 1548
2.75 , 67, 473
9 , 67, 664
8.75 , 67, 42
21.25 , 67, 67
10.5 , 68, 1100
2.75 , 68, 1320
10.75 , 68, 1498
9.25 , 68, 113
3.25 , 68, 551
26.5 , 68, 68
8.5 , 69, 215
1.5 , 69, 1481
3 , 69, 131
2.25 , 69, 91
9.5 , 69, 1250
14.75 , 69, 69
6 , 70, 1467
1.75 , 70, 1424
0.25 , 70, 881
9.75 , 70, 718
10.25 , 70, 1790
3.25 , 70, 112
21.25 , 70, 70
1.25 , 71, 860
-8.75 , 71, 71
10.75 , 72, 392
0.5 , 72, 356
10.75 , 72, 1313
4 , 72, 1391
6.25 , 72, 1328
8 , 72, 661
30.25 , 72, 72
4.75 , 73, 183
7.25 , 73, 947
10.5 , 73, 431
0.75 , 73, 112
5 , 73, 1399
5.5 , 73, 1187
11 , 73, 1425
34.75 , 73, 73
10 , 74, 183
3 , 74, 1209
1.75 , 74, 1878
2.5 , 74, 1431
5.25 , 74, 454
11.75 , 74, 1414
5.75 , 74, 1029
9.75 , 74, 706
39.75 , 74, 74
9.25 , 75, 1476
8 , 75, 1410
9.75 , 75, 466
5.5 , 75, 1223
2.5 , 75, 1393
1.25 , 75, 831
26.25 , 75, 75
2.25 , 76, 1146
9.25 , 76, 589
10.5 , 76, 37
11.25 , 76, 236
23.25 , 76, 76
9.5 , 77, 1212
1 , 77, 166
8.25 , 77, 1500
4.75 , 77, 1391
9.5 , 77, 1067
6.5 , 77, 898
3.5 , 77, 160
33 , 77, 77
0.75 , 78, 1787
4.75 , 78, 1996
5.5 , 78, 1662
1.75 , 78, 1323
2.75 , 78, 78
2.5 , 79, 647
10.75 , 79, 350
4.25 , 79, 823
7.5 , 79, 79
6.5 , 80, 1074
-3.5 , 80, 80
6.5 , 81, 957
8.5 , 81, 420
5.25 , 81, 532
3.5 , 81, 974
4 , 81, 553
3.5 , 81, 1555
21.25 , 81, 81
3 , 82, 900
-7 , 82, 82
0.25 , 83, 1236
7.25 , 83, 843
-2.5 , 83, 83
6.75 , 84, 1769
-3.25 , 84, 84
2.75 , 85, 1285
5.5 , 85, 1334
11 , 85, 1281
3.25 , 85, 364
11.5 , 85, 1668
2 , 85, 37
26 , 85, 85
7.5 , 86, 1083
3.5 , 86, 34
11.5 , 86, 1717
7.75 , 86, 1078
2.75 , 86, 132
10.25 , 86, 1812
5.75 , 86, 401
10.25 , 86, 1161
49.25 , 86, 86
7.5 , 87, 218
4.75 , 87, 1131
7.25 , 87, 1897
4.25 , 87, 1734
11.25 , 87, 1441
9 , 87, 1667
34 , 87, 87
7 , 88, 1153
2.25 , 88, 1853
7.75 , 88, 1403
4.75 , 88, 756
8.25 , 88, 1127
8.75 , 88, 122
7.5 , 88, 997
7.75 , 88, 1427
2.5 , 88, 1866
46.5 , 88, 88
9.25 , 89, 1051
6.75 , 89, 945
6 , 89, 89
3.5 , 90, 178
5.25 , 90, 27
3.75 , 90, 552
2.75 , 90, 337
1.25 , 90, 53
5.25 , 90, 380
10 , 90, 310
21.75 , 90, 90
6.25 , 91, 80
10 , 91, 1257
12 , 91, 426
1 , 91, 449
19.25 , 91, 91
7.75 , 92, 1464
9.5 , 92, 350
4.5 , 92, 659
11.75 , 92, 92
2.25 , 93, 1887
2.25 , 93, 1859
-5.5 , 93, 93
7.25 , 94, 496
11.5 , 94, 693
2 , 94, 630
10.75 , 94, 94
10.75 , 95, 506
12.25 , 95, 714
13 , 95, 95
5.5 , 96, 1920
11 , 96, 1954
8.25 , 96, 146
7.25 , 96, 371
7 , 96, 459
10.25 , 96, 1141
9.5 , 96, 206
8.25 , 96, 425
5 , 96, 1089
62 , 96, 96
2.75 , 97, 640
2 , 97, 902
3 , 97, 186
7 , 97, 1879
4.75 , 97, 97
11.75 , 98, 1827
9.5 , 98, 329
8.25 , 98, 1380
11.25 , 98, 1206
8.25 , 98, 1389
1.75 , 98, 297
8.5 , 98, 1753
49.25 , 98, 98
8.75 , 99, 138
10.75 , 99, 1683
10.75 , 99, 306
0.25 , 99, 1980
11 , 99, 817
6 , 99, 492
11.75 , 99, 1471
11.25 , 99, 1617
10.5 , 99, 1092
71 , 99, 99
9.25 , 100, 1270
-0.75 , 100, 100
3.25 , 101, 1056
2.5 , 101, 69
7 , 101, 1769
2.75 , 101, 101
9 , 102, 1444
10 , 102, 289
5 , 102, 1133
10.5 , 102, 822
3.5 , 102, 407
28 , 102, 102
1.75 , 103, 1074
1.25 , 103, 573
2.75 , 103, 733
10.75 , 103, 1484
6.5 , 103, 103
0.75 , 104, 715
3 , 104, 241
11.5 , 104, 1629
12 , 104, 1568
6 , 104, 291
1 , 104, 195
6.75 , 104, 493
31 , 104, 104
10 , 105, 1862
6.75 , 105, 1317
4.25 , 105, 320
10.5 , 105, 960
21.5 , 105, 105
2 , 106, 1276
-8 , 106, 106
1 , 107, 835
7.5 , 107, 1791
11.25 , 107, 1517
9.75 , 107, 107
5.75 , 108, 1762
6.75 , 108, 1769
2.75 , 108, 51
5.25 , 108, 108
1 , 109, 620
0.75 , 109, 1273
5.25 , 109, 585
7 , 109, 343
4 , 109, 109
1.25 , 110, 431
5 , 110, 1392
6.25 , 110, 491
10 , 110, 854
10 , 110, 1926
8.5 , 110, 108
9.75 , 110, 485
11.5 , 110, 212
3 , 110, 812
55.25 , 110, 110
7.75 , 111, 1767
3.5 , 111, 237
12 , 111, 1276
5 , 111, 1410
8 , 111, 1241
10.75 , 111, 1879
8 , 111, 864
7.75 , 111, 75
1 , 111, 870
53.75 , 111, 111
6.5 , 112, 1946
9.5 , 112, 1621
5.75 , 112, 1723
10.25 , 112, 1360
11.25 , 112, 1858
2.25 , 112, 1363
35.5 , 112, 112
7 , 113, 269
9.5 , 113, 574
6.5 , 113, 113
3.25 , 114, 739
4.75 , 114, 666
7.25 , 114, 1317
9.25 , 114, 1382
3.75 , 114, 1072
5.75 , 114, 852
12 , 114, 23
36 , 114, 114
0.75 , 115, 1808
11.25 , 115, 957
2 , 115, 688
2.75 , 115, 1873
3.75 , 115, 521
0.5 , 115, 1450
7 , 115, 996
18 , 115, 115
1.25 , 116, 885
5.75 , 116, 569
3.75 , 116, 53
0.75 , 116, 116
1.25 , 117, 1464
7 , 117, 1845
10 , 117, 833
8.75 , 117, 640
17 , 117, 117
4.5 , 118, 1774
8.25 , 118, 1765
12 , 118, 101
8 , 118, 96
22.75 , 118, 118
2.5 , 119, 772
8 , 119, 1681
1.5 , 119, 535
2.5 , 119, 151
6.75 , 119, 1077
10.75 , 119, 1688
8.25 , 119, 1975
30.25 , 119, 119
5.25 , 120, 1543
10.5 , 120, 1851
5.75 , 120, 120
7.25 , 121, 734
3 , 121, 353
7.5 , 121, 21
8.5 , 121, 158
6.5 , 121, 1866
10.25 , 121, 303
9.5 , 121, 1947
42.5 , 121, 121
4.75 , 122, 224
6 , 122, 913
8.75 , 122, 1104
11 , 122, 1562
4.25 , 122, 547
1.25 , 122, 1046
9 , 122, 429
10 , 122, 57
2.25 , 122, 1498
47.25 , 122, 122
1.5 , 123, 357
0.75 , 123, 1782
2.75 , 123, 1185
10.75 , 123, 1395
4 , 123, 355
1 , 123, 806
4.5 , 123, 1341
15.25 , 123, 123
8.75 , 124, 698
6.25 , 124, 33
5.75 , 124, 92
4.5 , 124, 277
11.5 , 124, 259
9 , 124, 1794
11.5 , 124, 783
5.5 , 124, 791
7.5 , 124, 1235
60.25 , 124, 124
2 , 125, 587
5 , 125, 990
5.75 , 125, 287
3.25 , 125, 1434
11.5 , 125, 352
10.25 , 125, 601
11.5 , 125, 1305
3.25 , 125, 664
7.25 , 125, 615
49.75 , 125, 125
0.75 , 126, 474
10.75 , 126, 1827
9.25 , 126, 600
7.25 , 126, 1961
18 , 126, 126
6.25 , 127, 414
2.5 , 127, 780
1.75 , 127, 301
10.5 , 127, 1053
4.25 , 127, 1657
15.25 , 127, 127
0.75 , 128, 1923
10.75 , 128, 539
2.75 , 128, 665
7 , 128, 1798
12 , 128, 830
10.5 , 128, 184
1 , 128, 1403
0.75 , 128, 1936
11.75 , 128, 1146
47.25 , 128, 128
6.5 , 129, 1921
1 , 129, 138
-2.5 , 129, 129
5.25 , 130, 626
1.25 , 130, 1259
1.5 , 130, 1628
4.25 , 130, 1731
4.75 , 130, 1811
4 , 130, 1677
11.5 , 130, 933
9.25 , 130, 1421
3 , 130, 807
34.75 , 130, 130
12.25 , 131, 124
11.75 , 131, 1201
7 , 131, 702
1 , 131, 1768
4.5 , 131, 381
11.5 , 131, 1162
5 , 131, 1044
4.5 , 131, 1545
47.5 , 131, 131
4.75 , 132, 1424
6 , 132, 884
2.25 , 132, 1029
3.5 , 132, 1655
6.5 , 132, 132
0.75 , 133, 992
0.25 , 133, 1537
3.5 , 133, 283
0.25 , 133, 1219
10 , 133, 1677
8.25 , 133, 1618
8.5 , 133, 1566
4.75 , 133, 2008
26.25 , 133, 133
9.25 , 134, 377
6 , 134, 948
6.75 , 134, 1888
10.75 , 134, 282
5.25 , 134, 1409
10.75 , 134, 677
3.5 , 134, 924
8.5 , 134, 923
50.75 , 134, 134
11.25 , 135, 551
10.75 , 135, 612
12 , 135, 135
12 , 136, 1990
12.25 , 136, 750
10.75 , 136, 794
12.25 , 136, 1654
37.25 , 136, 136
3.5 , 137, 1993
4.75 , 137, 938
3.75 , 137, 673
9.5 , 137, 1731
0.5 , 137, 403
2 , 137, 909
14 , 137, 137
9.5 , 138, 125
7.75 , 138, 1620
1.5 , 138, 1091
4.5 , 138, 361
2 , 138, 117
11.75 , 138, 942
9.5 , 138, 1902
5.75 , 138, 906
42.25 , 138, 138
1.5 , 139, 89
1.5 , 139, 45
0.25 , 139, 863
4.5 , 139, 1250
11.75 , 139, 1736
10.25 , 139, 1286
2.5 , 139, 1573
22.25 , 139, 139
0.25 , 140, 1640
11 , 140, 503
10.25 , 140, 1145
7 , 140, 909
1.25 , 140, 274
19.75 , 140, 140
8.75 , 141, 1147
6 , 141, 1044
1.5 , 141, 1697
6.25 , 141, 141
6.75 , 142, 555
0.5 , 142, 146
4.5 , 142, 1598
7.25 , 142, 1211
9.75 , 142, 658
10 , 142, 475
2.5 , 142, 972
31.25 , 142, 142
9.75 , 143, 1036
3 , 143, 1942
7.25 , 143, 1612
9 , 143, 97
0.75 , 143, 1856
5 , 143, 1005
0.5 , 143, 1751
25.25 , 143, 143
11.75 , 144, 1571
0.25 , 144, 435
10.75 , 144, 932
4 , 144, 656
7 , 144, 1511
6.25 , 144, 1738
30 , 144, 144
11.5 , 145, 759
11 , 145, 1056
6.5 , 145, 782
2 , 145, 348
5.25 , 145, 366
2 , 145, 1497
7 , 145, 1779
11.75 , 145, 429
7.5 , 145, 1125
54.5 , 145, 145
7 , 146, 1942
6.5 , 146, 679
6.75 , 146, 811
11.75 , 146, 1665
7.75 , 146, 1346
8.5 , 146, 1754
4.75 , 146, 569
1.5 , 146, 201
44.5 , 146, 146
11.25 , 147, 1345
4 , 147, 1660
11.75 , 147, 155
17 , 147, 147
10 , 148, 1637
12.25 , 148, 805
9 , 148, 1168
21.25 , 148, 148
6.25 , 149, 1023
6.75 , 149, 30
9.25 , 149, 295
8 , 149, 1013
20.25 , 149, 149
1 , 150, 289
9.5 , 150, 975
2 , 150, 1010
10 , 150, 1539
11.75 , 150, 1627
1 , 150, 304
25.25 , 150, 150
9.25 , 151, 385
12.25 , 151, 492
3.25 , 151, 292
8 , 151, 863
0.25 , 151, 1989
9.25 , 151, 993
3.5 , 151, 1463
1.75 , 151, 888
37.5 , 151, 151
2.5 , 152, 1768
2 , 152, 621
8 , 152, 317
2.5 , 152, 152
8.5 , 153, 179
0.25 , 153, 1589
8.25 , 153, 976
10.5 , 153, 1580
9.25 , 153, 872
2.5 , 153, 1780
8.75 , 153, 1663
3.75 , 153, 1657
41.75 , 153, 153
6.75 , 154, 754
8.5 , 154, 1293
8.25 , 154, 598
9 , 154, 1384
8.5 , 154, 1915
12.25 , 154, 412
8.5 , 154, 324
51.75 , 154, 154
10.5 , 155, 444
5.5 , 155, 15
3.25 , 155, 462
5.75 , 155, 1904
2.5 , 155, 822
0.75 , 155, 1217
5.5 , 155, 1570
9.25 , 155, 1797
1.5 , 155, 891
34.5 , 155, 155
11.75 , 156, 1245
1.75 , 156, 156
9 , 157, 257
12.25 , 157, 10
12 , 157, 985
23.25 , 157, 157
11.75 , 158, 1084
10.5 , 158, 545
11.5 , 158, 1575
7 , 158, 1198
10.5 , 158, 288
11.25 , 158, 442
9.25 , 158, 1466
61.75 , 158, 158
4.25 , 159, 1013
10.75 , 159, 225
11.5 , 159, 1589
6 , 159, 1674
3.75 , 159, 119
1.5 , 159, 1989
10.5 , 159, 339
6.25 , 159, 736
2.75 , 159, 1527
47.25 , 159, 159
4.5 , 160, 773
6.75 , 160, 1572
11.5 , 160, 1709
10.25 , 160, 1950
10 , 160, 954
33 , 160, 160
3.75 , 161, 226
5.75 , 161, 466
11 , 161, 416
9.25 , 161, 1376
10.75 , 161, 1949
5.25 , 161, 744
35.75 , 161, 161
6.75 , 162, 1105
10 , 162, 185
6.25 , 162, 958
4.5 , 162, 1926
17.5 , 162, 162
7.25 , 163, 1788
10.25 , 163, 225
9 , 163, 1880
4 , 163, 170
8.5 , 163, 467
7 , 163, 1676
1 , 163, 600
5.75 , 163, 104
2.75 , 163, 1900
45.5 , 163, 163
1 , 164, 1263
4 , 164, 2001
5 , 164, 745
-1 , 164, 164
1.5 , 165, 1008
1.5 , 165, 867
4 , 165, 1817
7 , 165, 59
4 , 165, 165
6 , 166, 15
10.25 , 166, 910
6.25 , 166, 166
8 , 167, 558
-2 , 167, 167
11.5 , 168, 837
10 , 168, 1947
1.75 , 168, 154
13.25 , 168, 168
11.5 , 169, 1362
0.5 , 169, 159
6.5 , 169, 915
1.5 , 169, 234
9 , 169, 1239
6.5 , 169, 1582
25.5 , 169, 169
7.25 , 170, 2001
3 , 170, 1636
3.5 , 170, 1297
5 , 170, 1998
3 , 170, 44
11.75 , 170, 170
2.75 , 171, 1920
10.75 , 171, 1656
2.75 , 171, 627
6.25 , 171, 171
9.75 , 172, 1628
10 , 172, 1292
7.25 , 172, 298
4.75 , 172, 1787
8.5 , 172, 307
6.75 , 172, 1535
37 , 172, 172
3.25 , 173, 529
5.25 , 173, 362
9.75 , 173, 276
5.25 , 173, 1301
8.5 , 173, 1969
22 , 173, 173
2 , 174, 1436
4.75 , 174, 677
1 , 174, 758
0.5 , 174, 885
9.5 , 174, 892
3.75 , 174, 396
7.75 , 174, 1439
19.25 , 174, 174
5.75 , 175, 1727
-4.25 , 175, 175
5.25 , 176, 1013
8 , 176, 80
4 , 176, 208
4.75 , 176, 1549
3.25 , 176, 79
0.25 , 176, 1971
8.25 , 176, 324
23.75 , 176, 176
9.5 , 177, 992
8.5 , 177, 1559
0.25 , 177, 1494
8.25 , 177, 1019
3.5 , 177, 1389
11.25 , 177, 242
10.25 , 177, 216
41.5 , 177, 177
6.75 , 178, 1052
3.75 , 178, 1711
9.5 , 178, 1190
4.25 , 178, 915
14.25 , 178, 178
9.25 , 179, 964
5.5 , 179, 279
10.25 , 179, 588
1 , 179, 1574
4.5 , 179, 1141
20.5 , 179, 179
5.5 , 180, 348
6 , 180, 996
1.5 , 180, 180
9.25 , 181, 433
-0.75 , 181, 181
10.25 , 182, 1705
4.5 , 182, 715
6 , 182, 1072
11.5 , 182, 876
6 , 182, 906
7.75 , 182, 64
10 , 182, 1054
11.5 , 182, 1776
6.75 , 182, 1205
64.25 , 182, 182
4.5 , 183, 251
10.25 , 183, 1345
4.75 , 183, 183
10.25 , 184, 251
2.25 , 184, 1480
4.25 , 184, 2016
10.75 , 184, 484
17.5 , 184, 184
3.5 , 185, 1205
1.75 , 185, 1202
4 , 185, 1195
-0.75 , 185, 185
11.5 , 186, 1472
9.75 , 186, 2006
11.25 , 186, 1963
0.5 , 186, 1601
6.5 , 186, 873
8.5 , 186, 1469
1.25 , 186, 106
39.25 , 186, 186
6.25 , 187, 690
9 , 187, 755
10.75 , 187, 1223
8 , 187, 576
11.5 , 187, 1190
6.5 , 187, 1652
10 , 187, 1675
0.5 , 187, 235
9 , 187, 1081
61.5 , 187, 187
2.5 , 188, 1904
7.25 , 188, 514
-0.25 , 188, 188
8 , 189, 646
9 , 189, 1344
10 , 189, 1417
8 , 189, 886
4 , 189, 328
6.25 , 189, 981
2.5 , 189, 390
8 , 189, 341
10.75 , 189, 778
56.5 , 189, 189
1 , 190, 553
11.25 , 190, 80
9.5 , 190, 927
11.75 , 190, 190
5 , 191, 305
8.25 , 191, 1645
11.5 , 191, 533
10 , 191, 412
9.75 , 191, 1679
8.25 , 191, 1697
7.25 , 191, 693
7.25 , 191, 433
57.25 , 191, 191
0.5 , 192, 1005
2.75 , 192, 131
4.5 , 192, 683
3.25 , 192, 767
1 , 192, 1176
4.25 , 192, 1111
7.25 , 192, 244
13.5 , 192, 192
4 , 193, 1351
10.5 , 193, 598
4.5 , 193, 193
5.5 , 194, 855
9.25 , 194, 1117
2 , 194, 424
3 , 194, 430
11.5 , 194, 765
7.5 , 194, 1045
28.75 , 194, 194
11.5 , 195, 1420
1.5 , 195, 195
11.75 , 196, 1982
1.75 , 196, 196
3.5 , 197, 974
8.5 , 197, 170
3.75 , 197, 1900
5.75 , 197, 197
1.5 , 198, 1806
0.5 , 198, 456
8.25 , 198, 1551
4.25 , 198, 415
11.25 , 198, 1895
1 , 198, 1228
4.75 , 198, 959
9.5 , 198, 61
31 , 198, 198
10.5 , 199, 1297
11.75 , 199, 1389
12.25 , 199, 199
0.5 , 200, 71
2 , 200, 2002
2.25 , 200, 1937
12.25 , 200, 1899
5 , 200, 1320
9 , 200, 824
3 , 200, 1915
0.75 , 200, 1305
10.25 , 200, 99
35 , 200, 200
4.25 , 201, 168
11 , 201, 1889
7.75 , 201, 839
13 , 201, 201
2 , 202, 1047
2.25 , 202, 1466
12.25 , 202, 1855
6.5 , 202, 1944
1.75 , 202, 1614
8.5 , 202, 1948
11.5 , 202, 1125
7.75 , 202, 1969
4.5 , 202, 1218
47 , 202, 202
1.75 , 203, 533
-8.25 , 203, 203
1 , 204, 1105
11.75 , 204, 37
1.25 , 204, 481
10.75 , 204, 1893
11.75 , 204, 679
9 , 204, 1375
8.25 , 204, 1954
7.5 , 204, 152
1 , 204, 79
52.25 , 204, 204
9.5 , 205, 630
1 , 205, 1832
6.5 , 205, 441
7 , 205, 205
3.75 , 206, 1926
7.75 , 206, 1320
6.25 , 206, 1980
3.5 , 206, 858
1.75 , 206, 850
13 , 206, 206
9.5 , 207, 701
11.75 , 207, 1202
4.5 , 207, 1930
15.75 , 207, 207
7.75 , 208, 1841
4.75 , 208, 501
2.5 , 208, 208
10 , 209, 713
-1 , 209, 209
5.5 , 210, 1563
0.5 , 210, 502
7 , 210, 421
12 , 210, 1147
11.25 , 210, 126
5.5 , 210, 606
